"wave","flux"
6657.4873,1.646736022497106e-16
6658.7373,1.536692552354601e-16
6659.9873,1.570192388539255e-16
6661.2373,1.640770633349007e-16
6662.4873,1.632203153935185e-16
6663.7373,1.607859932454427e-16
6664.9873,1.625672293203849e-16
6666.2373,1.634170224940924e-16
6667.4873,1.645585084665557e-16
6668.7373,1.640342473234954e-16
6669.9873,1.579457746642313e-16
6671.2373,1.597958982717254e-16
6672.4873,1.656370353491513e-16
6673.7373,1.65941425705898e-16
6674.9873,1.699023543595679e-16
6676.2373,1.758215561704282e-16
6677.4873,1.779623430718316e-16
6678.7373,1.782791229323399e-16
6679.9873,1.768381934648679e-16
6681.2373,1.753047984182098e-16
6682.4873,1.758661625916281e-16
6683.7373,1.683859631799768e-16
6684.9873,1.578233382312162e-16
6686.2373,1.61047353847174e-16
6687.4873,1.586579023045669e-16
6688.7373,1.500689867259838e-16
6689.9873,1.541952377658421e-16
6691.2373,1.59779705629702e-16
6692.4873,1.600438071771315e-16
6693.7373,1.577677492947048e-16
6694.9873,1.576245594768759e-16
6696.2373,1.610064430368683e-16
6697.4873,1.625408575213397e-16
6698.7373,1.62403668484158e-16
6699.9873,1.625202670325762e-16
6701.2373,1.635962582887249e-16
6702.4873,1.626462891679929e-16
6703.7373,1.635671827980325e-16
6704.9873,1.668159381781684e-16
6706.2373,1.707126404712818e-16
6707.4873,1.739185266113281e-16
6708.7373,1.719620907479745e-16
6709.9873,1.672512237322771e-16
6711.2373,1.666555318196615e-16
6712.4873,1.701284684244792e-16
6713.7373,1.710819630262587e-16
6714.9873,1.723136869755497e-16
6716.2373,1.709293456579138e-16
6717.4873,1.676382100272473e-16
6718.7373,1.708067535626447e-16
6719.9873,1.687609889955874e-16
6721.2373,1.561301686228058e-16
6722.4873,1.473658537838782e-16
6723.7373,1.447606383222415e-16
6724.9873,1.418606407636478e-16
6726.2373,1.468800189736448e-16
6727.4873,1.504432434986256e-16
6728.7373,1.501646733639564e-16
6729.9873,1.516418877947772e-16
6731.2373,1.532520779230565e-16
6732.4873,1.524153332218123e-16
6733.7373,1.534965840657551e-16
6734.9873,1.554638574369454e-16
6736.2373,1.589597376844618e-16
6737.4873,1.617022424014998e-16
6738.7373,1.616745963390963e-16
6739.9873,1.603513119393808e-16
6741.2373,1.595476934437693e-16
6742.4873,1.608263035602334e-16
6743.7373,1.63218086419753e-16
6744.9873,1.604193581663532e-16
6746.2373,1.529269106565876e-16
6747.4873,1.554192359302662e-16
6748.7373,1.592781504840615e-16
6749.9873,1.558663330078125e-16
6751.2373,1.620675079270351e-16
6752.4873,1.673209842182677e-16
6753.7373,1.605721970395688e-16
6754.9873,1.523128953571084e-16
6756.2373,1.489536400613667e-16
6757.4873,1.536977696397569e-16
6758.7373,1.563787862895447e-16
6759.9873,1.540118649932485e-16
6761.2373,1.568393436987607e-16
6762.4873,1.622384690122251e-16
6763.7373,1.679643207766685e-16
6764.9873,1.719442263002749e-16
6766.2373,1.733735565110195e-16
6767.4873,1.735783493682485e-16
6768.7373,1.691967589277103e-16
6769.9873,1.695769677734375e-16
6771.2373,1.746633000277296e-16
6772.4873,1.721522222674335e-16
6773.7373,1.650715408438223e-16
6774.9873,1.662673047176408e-16
6776.2373,1.736585048044463e-16
6777.4873,1.73687548496576e-16
6778.7373,1.745525203601225e-16
6779.9873,1.785168808021075e-16
6781.2373,1.815961126482928e-16
6782.4873,1.87798457287447e-16
6783.7373,1.916645741705247e-16
6784.9873,1.920133571897906e-16
6786.2373,1.928437893789786e-16
6787.4873,1.888129748987268e-16
6788.7373,1.727347579089507e-16
6789.9873,1.588301768964602e-16
6791.2373,1.549922202932099e-16
6792.4873,1.554773187481915e-16
6793.7373,1.606605674611786e-16
6794.9873,1.648847764003424e-16
6796.2373,1.625095293661989e-16
6797.4873,1.60054722583912e-16
6798.7373,1.650441370231723e-16
6799.9873,1.657461550865644e-16
6801.2373,1.65042960536627e-16
6802.4873,1.684155379231771e-16
6803.7373,1.736881888834635e-16
6804.9873,1.770921151318963e-16
6806.2373,1.789905303126206e-16
6807.4873,1.811292627857349e-16
6808.7373,1.816834540171683e-16
6809.9873,1.818509654857494e-16
6811.2373,1.813236366403839e-16
6812.4873,1.816688596372252e-16
6813.7373,1.796878522105277e-16
6814.9873,1.804529419548129e-16
6816.2373,1.827603102695795e-16
6817.4873,1.841060363016011e-16
6818.7373,1.864496479552469e-16
6819.9873,1.860572970618731e-16
6821.2373,1.805224712607301e-16
6822.4873,1.728437503164786e-16
6823.7373,1.780206757872782e-16
6824.9873,1.855334988667053e-16
6826.2373,1.850265944341965e-16
6827.4873,1.83056119143639e-16
6828.7373,1.866376846727913e-16
6829.9873,1.906406154152199e-16
6831.2373,1.927578101188753e-16
6832.4873,1.93363348283179e-16
6833.7373,1.915070152753665e-16
6834.9873,1.85034592496142e-16
6836.2373,1.850682869164738e-16
6837.4873,1.92639550931954e-16
6838.7373,1.944577959376206e-16
6839.9873,1.89210923680435e-16
6841.2373,1.942356091007185e-16
6842.4873,2.01973752652392e-16
6843.7373,2.025071441273631e-16
6844.9873,1.991042064525463e-16
6846.2373,1.95003166307991e-16
6847.4873,1.907652060124903e-16
6848.7373,1.89174813714675e-16
6849.9873,1.942397896020206e-16
6851.2373,2.022238045699509e-16
6852.4873,2.044135717170621e-16
6853.7373,2.011032844298562e-16
6854.9873,2.037878545163001e-16
6856.2373,2.003551656388647e-16
6857.4873,1.874286764714747e-16
6858.7373,1.827718595076196e-16
6859.9873,1.849292279429495e-16
6861.2373,1.821322689706308e-16
6862.4873,1.781712527428144e-16
6863.7373,1.808250454222126e-16
6864.9873,1.863616586492091e-16
6866.2373,1.937017101447965e-16
6867.4873,1.945449611786265e-16
6868.7373,1.84626887824918e-16
6869.9873,1.949279169680749e-16
6871.2373,2.180778624131945e-16
6872.4873,2.20713860074267e-16
6873.7373,2.192742592592593e-16
6874.9873,2.206781682822145e-16
6876.2373,2.216302820577738e-16
6877.4873,2.187419994815779e-16
6878.7373,2.104282209080825e-16
6879.9873,2.060634189483266e-16
6881.2373,2.05529700249566e-16
6882.4873,2.06209492082007e-16
6883.7373,2.119813214337384e-16
6884.9873,2.182167669451678e-16
6886.2373,2.187536260006751e-16
6887.4873,2.135471293583623e-16
6888.7373,2.10435004385489e-16
6889.9873,2.045968880961854e-16
6891.2373,2.106071814115548e-16
6892.4873,2.204894781720196e-16
6893.7373,2.174713416280864e-16
6894.9873,2.232907546055171e-16
6896.2373,2.286408709792149e-16
6897.4873,2.253392648353107e-16
6898.7373,2.302637564199942e-16
6899.9873,2.338305160108024e-16
6901.2373,2.256859526608313e-16
6902.4873,2.275978445698302e-16
6903.7373,2.311238749939718e-16
6904.9873,2.23734687650704e-16
6906.2373,2.188846233000579e-16
6907.4873,2.199781547489873e-16
6908.7373,2.265902447133005e-16
6909.9873,2.342092858434606e-16
6911.2373,2.403585236424575e-16
6912.4873,2.447284653501157e-16
6913.7373,2.454524493935667e-16
6914.9873,2.468222112509646e-16
6916.2373,2.505152728045429e-16
6917.4873,2.408849217242959e-16
6918.7373,2.302101333731192e-16
6919.9873,2.294040025499132e-16
6921.2373,2.274192514829282e-16
6922.4873,2.292016287495178e-16
6923.7373,2.340522355444637e-16
6924.9873,2.338152068564331e-16
6926.2373,2.283129292956694e-16
6927.4873,2.245860649353781e-16
6928.7373,2.271936116837867e-16
6929.9873,2.237275523546006e-16
6931.2373,2.131286682581019e-16
6932.4873,2.062278040907118e-16
6933.7373,2.085803850941599e-16
6934.9873,2.179939594184028e-16
6936.2373,2.251222664388021e-16
6937.4873,2.258610403706115e-16
6938.7373,2.222633579282407e-16
6939.9873,2.164357328739872e-16
6941.2373,2.21988852930893e-16
6942.4873,2.36701112768856e-16
6943.7373,2.43302215802228e-16
6944.9873,2.45652526312934e-16
6946.2373,2.480480860580633e-16
6947.4873,2.483342497950424e-16
6948.7373,2.404440657853492e-16
6949.9873,2.305987801106771e-16
6951.2373,2.170867213119695e-16
6952.4873,2.105224671163676e-16
6953.7373,2.246254705283083e-16
6954.9873,2.369544113498264e-16
6956.2373,2.369053634379822e-16
6957.4873,2.302767452739198e-16
6958.7373,2.206714164375965e-16
6959.9873,2.116427505756896e-16
6961.2373,2.057752853883344e-16
6962.4873,2.180491974705826e-16
6963.7373,2.337092934992284e-16
6964.9873,2.364325312258872e-16
6966.2373,2.368859420211228e-16
6967.4873,2.424932445384837e-16
6968.7373,2.454611868248457e-16
6969.9873,2.45760972252363e-16
6971.2373,2.477091954812886e-16
6972.4873,2.442613346354167e-16
6973.7373,2.433121790907118e-16
6974.9873,2.518662446047936e-16
6976.2373,2.547666463216146e-16
6977.4873,2.443290083068094e-16
6978.7373,2.418755589916088e-16
6979.9873,2.545526732795622e-16
6981.2373,2.549253978286555e-16
6982.4873,2.470156614101079e-16
6983.7373,2.427124367042824e-16
6984.9873,2.193260871491609e-16
6986.2373,2.046887133487654e-16
6987.4873,2.270961987304688e-16
6988.7373,2.476144876663774e-16
6989.9873,2.558544980649595e-16
6991.2373,2.590558977744019e-16
6992.4873,2.612779942491319e-16
6993.7373,2.615147139937789e-16
6994.9873,2.483995397497107e-16
6996.2373,2.324132736243731e-16
6997.4873,2.314422468171295e-16
6998.7373,2.433122583007812e-16
6999.9873,2.523085041714892e-16
7001.2373,2.481625653754341e-16
7002.4873,2.469722440441745e-16
7003.7373,2.513629750192901e-16
7004.9873,2.491247622793692e-16
7006.2373,2.376466514455536e-16
7007.4873,2.321690478817033e-16
7008.7373,2.433480471161265e-16
7009.9873,2.53145416937934e-16
7011.2373,2.475270730854552e-16
7012.4873,2.458630354516301e-16
7013.7373,2.525154748987269e-16
7014.9873,2.529047998951099e-16
7016.2373,2.544860893494406e-16
7017.4873,2.529825064802759e-16
7018.7373,2.543744898666569e-16
7019.9873,2.617661407395351e-16
7021.2373,2.545891550624518e-16
7022.4873,2.305363034095293e-16
7023.7373,2.247599390251254e-16
7024.9873,2.477110961009838e-16
7026.2373,2.619239057978878e-16
7027.4873,2.588233987991898e-16
7028.7373,2.567755752977912e-16
7029.9873,2.499489526970003e-16
7031.2373,2.406384789134838e-16
7032.4873,2.475272656852816e-16
7033.7373,2.574888386140046e-16
7034.9873,2.588176061559606e-16
7036.2373,2.621754293559511e-16
7037.4873,2.648275989824459e-16
7038.7373,2.629323802806713e-16
7039.9873,2.6048629385489e-16
7041.2373,2.662423159903067e-16
7042.4873,2.771217345437885e-16
7043.7373,2.702342626953125e-16
7044.9873,2.409801139021508e-16
7046.2373,2.357453578920718e-16
7047.4873,2.672593129099151e-16
7048.7373,2.880284472053435e-16
7049.9873,2.911344073712384e-16
7051.2373,2.814359845799576e-16
7052.4873,2.675436074640721e-16
7053.7373,2.737889187584395e-16
7054.9873,2.911293297284916e-16
7056.2373,2.982144090289834e-16
7057.4873,2.885852805205923e-16
7058.7373,2.653867338505497e-16
7059.9873,2.379344867018711e-16
7061.2373,2.023363328269676e-16
7062.4873,1.764589329095534e-16
7063.7373,1.867091060384114e-16
7064.9873,2.020818869357639e-16
7066.2373,1.943875442316503e-16
7067.4873,1.812641938687548e-16
7068.7373,1.803459619894145e-16
7069.9873,1.838286914514612e-16
7071.2373,1.879446874698592e-16
7072.4873,1.830559603768808e-16
7073.7373,1.759998858416522e-16
7074.9873,1.783119382505064e-16
7076.2373,1.846944692654079e-16
7077.4873,1.976860204324605e-16
7078.7373,2.1026112875856e-16
7079.9873,2.129629182641301e-16
7081.2373,2.1015078198845e-16
7082.4873,2.066103285801263e-16
7083.7373,2.055312750470196e-16
7084.9873,2.118677613208912e-16
7086.2373,2.183042141987365e-16
7087.4873,2.248301911229263e-16
7088.7373,2.250076226128472e-16
7089.9873,2.154449244218991e-16
7091.2373,2.029731768874181e-16
7092.4873,1.989487613932292e-16
7093.7373,1.945555798038435e-16
7094.9873,1.676160112244406e-16
7096.2373,1.526808138171538e-16
7097.4873,1.60364143096547e-16
7098.7373,1.703192977490837e-16
7099.9873,1.685911727189429e-16
7101.2373,1.639070407895689e-16
7102.4873,1.652665906063126e-16
7103.7373,1.679425657521942e-16
7104.9873,1.698095330584491e-16
7106.2373,1.740237030255353e-16
7107.4873,1.758881517801167e-16
7108.7373,1.720842475043402e-16
7109.9873,1.6814320865584e-16
7111.2373,1.715804535138166e-16
7112.4873,1.804320028121384e-16
7113.7373,1.827923034667968e-16
7114.9873,1.848077678915895e-16
7116.2373,1.898418264130015e-16
7117.4873,1.848147102261767e-16
7118.7373,1.763637726960358e-16
7119.9873,1.816970285373265e-16
7121.2373,1.895787477092977e-16
7122.4873,1.911173159450955e-16
7123.7373,1.964352692027151e-16
7124.9873,2.00425071267964e-16
7126.2373,1.989968307080681e-16
7127.4873,1.984721185076678e-16
7128.7373,1.97369158905406e-16
7129.9873,1.947566068220727e-16
7131.2373,1.927064261580102e-16
7132.4873,1.696251576666183e-16
7133.7373,1.465192093008536e-16
7134.9873,1.501817163085937e-16
7136.2373,1.558840595612702e-16
7137.4873,1.531120378659095e-16
7138.7373,1.492083775197723e-16
7139.9873,1.508359940743151e-16
7141.2373,1.569754371021412e-16
7142.4873,1.608053376374422e-16
7143.7373,1.619302927577642e-16
7144.9873,1.61129389482663e-16
7146.2373,1.570234744074315e-16
7147.4873,1.605898123583382e-16
7148.7373,1.682294529441551e-16
7149.9873,1.701448609453366e-16
7151.2373,1.708169554910542e-16
7152.4873,1.725319995720004e-16
7153.7373,1.744212040955343e-16
7154.9873,1.696961184504002e-16
7156.2373,1.674530777090567e-16
7157.4873,1.712751212112992e-16
7158.7373,1.749511361279899e-16
7159.9873,1.823228007752219e-16
7161.2373,1.872462593135127e-16
7162.4873,1.874904680115499e-16
7163.7373,1.920579448483314e-16
7164.9873,1.924779006618924e-16
7166.2373,1.801030260476949e-16
7167.4873,1.729170988257137e-16
7168.7373,1.79266873598452e-16
7169.9873,1.876967772683979e-16
7171.2373,1.809920164357879e-16
7172.4873,1.770392827841676e-16
7173.7373,1.817494614438657e-16
7174.9873,1.874472249951775e-16
7176.2373,1.868659446885851e-16
7177.4873,1.853035209599247e-16
7178.7373,1.918630216471354e-16
7179.9873,1.997002087553047e-16
7181.2373,2.004540626657745e-16
7182.4873,1.945261006823882e-16
7183.7373,1.957552649679302e-16
7184.9873,2.011312199496046e-16
7186.2373,1.98296870689863e-16
7187.4873,1.877073352653598e-16
7188.7373,1.891045993079668e-16
7189.9873,2.076622985538435e-16
7191.2373,2.17183742299021e-16
7192.4873,2.126812575352045e-16
7193.7373,2.023698918095341e-16
7194.9873,1.905023500795719e-16
7196.2373,1.867449060962818e-16
7197.4873,2.033988333695023e-16
7198.7373,2.187217271140769e-16
7199.9873,2.201795360423901e-16
7201.2373,2.160455534306279e-16
7202.4873,2.158844964524258e-16
7203.7373,2.110633538743007e-16
7204.9873,1.917267147412713e-16
7206.2373,1.89707172429591e-16
7207.4873,1.98095345700111e-16
7208.7373,1.983134002911603e-16
7209.9873,2.006807088969666e-16
7211.2373,2.064745320336613e-16
7212.4873,2.089086712420428e-16
7213.7373,1.995257136441454e-16
7214.9873,1.896540667649258e-16
7216.2373,1.855202087854456e-16
7217.4873,1.937906013997396e-16
7218.7373,2.125182178337191e-16
7219.9873,2.132161310040509e-16
7221.2373,2.079666977719907e-16
7222.4873,2.075987001320168e-16
7223.7373,2.052737882939092e-16
7224.9873,2.138752191840278e-16
7226.2373,2.264603864655671e-16
7227.4873,2.267982373649691e-16
7228.7373,2.239959018735532e-16
7229.9873,2.210267522816598e-16
7231.2373,2.210149728732639e-16
7232.4873,2.320632310655381e-16
7233.7373,2.398228902331694e-16
7234.9873,2.391880607397761e-16
7236.2373,2.30277724277826e-16
7237.4873,2.347985321421683e-16
7238.7373,2.440821762876157e-16
7239.9873,2.4997202793451e-16
7241.2373,2.494674088541666e-16
7242.4873,2.519999104817708e-16
7243.7373,2.376469203920717e-16
7244.9873,2.300439628845968e-16
7246.2373,2.431474667546779e-16
7247.4873,2.442735110134548e-16
7248.7373,2.412027105938947e-16
7249.9873,2.440009369876061e-16
7251.2373,2.336706199664834e-16
7252.4873,2.206425884331598e-16
7253.7373,2.347011610845872e-16
7254.9873,2.624408449676891e-16
7256.2373,2.776151499807099e-16
7257.4873,2.666334077510128e-16
7258.7373,2.392484145326968e-16
7259.9873,2.321228356180073e-16
7261.2373,2.418789242139274e-16
7262.4873,2.483717605251737e-16
7263.7373,2.651420820071373e-16
7264.9873,2.693022947711709e-16
7266.2373,2.589156264467593e-16
7267.4873,2.506419692201967e-16
7268.7373,2.406688994984567e-16
7269.9873,2.489420017119984e-16
7271.2373,2.619482902621046e-16
7272.4873,2.653949908371913e-16
7273.7373,2.633480085660204e-16
7274.9873,2.728275200135031e-16
7276.2373,2.806032017083815e-16
7277.4873,2.613096281828703e-16
7278.7373,2.476419393205053e-16
7279.9873,2.519005709876544e-16
7281.2373,2.626244321771316e-16
7282.4873,2.719330404550059e-16
7283.7373,2.80228004828559e-16
7284.9873,2.759465333236882e-16
7286.2373,2.686561640082465e-16
7287.4873,2.638103089132426e-16
7288.7373,2.472307657274789e-16
7289.9873,2.391357472511574e-16
7291.2373,2.475578396568768e-16
7292.4873,2.59097974868586e-16
7293.7373,2.777641994297357e-16
7294.9873,2.732479161542728e-16
7296.2373,2.608106306061921e-16
7297.4873,2.623475179337868e-16
7298.7373,2.455281452847704e-16
7299.9873,2.409868866042149e-16
7301.2373,2.621276301480516e-16
7302.4873,2.82364593309944e-16
7303.7373,2.94504727557147e-16
7304.9873,2.856725333357446e-16
7306.2373,2.711346676974826e-16
7307.4873,2.685894614438657e-16
7308.7373,2.785653301022377e-16
7309.9873,2.842084223693094e-16
7311.2373,2.876417704113618e-16
7312.4873,2.924181139081791e-16
7313.7373,2.859075682990934e-16
7314.9873,2.789171811101466e-16
7316.2373,2.886411926721643e-16
7317.4873,3.038117200460552e-16
7318.7373,2.916183120840567e-16
7319.9873,2.852319919765142e-16
7321.2373,2.977508002085744e-16
7322.4873,2.966667029260706e-16
7323.7373,2.802189182159048e-16
7324.9873,2.728467833116319e-16
7326.2373,2.807270543680073e-16
7327.4873,2.943701164641204e-16
7328.7373,2.96398179645303e-16
7329.9873,2.869756703016493e-16
7331.2373,2.654060092050058e-16
7332.4873,2.673481434160397e-16
7333.7373,2.790439281322338e-16
7334.9873,2.981304298984858e-16
7336.2373,3.09026967019917e-16
7337.4873,2.98466178656684e-16
7338.7373,2.950097496503667e-16
7339.9873,2.964631700002411e-16
7341.2373,2.989851352117091e-16
7342.4873,3.05072843123071e-16
7343.7373,3.157585636393229e-16
7344.9873,3.198851914544754e-16
7346.2373,3.163559696602527e-16
7347.4873,3.206016383945795e-16
7348.7373,3.285068985701195e-16
7349.9873,3.216281041425539e-16
7351.2373,2.780677496865355e-16
7352.4873,2.577446438862364e-16
7353.7373,2.939475347222223e-16
7354.9873,3.187738851212866e-16
7356.2373,3.233648518277391e-16
7357.4873,3.113489035071856e-16
7358.7373,3.012996717966339e-16
7359.9873,3.081101885006753e-16
7361.2373,3.050465666594328e-16
7362.4873,2.803415912543402e-16
7363.7373,2.547756657805266e-16
7364.9873,2.591245232024014e-16
7366.2373,2.978152890504436e-16
7367.4873,3.243070425226659e-16
7368.7373,3.108674753448109e-16
7369.9873,2.902602874529804e-16
7371.2373,2.783589600815008e-16
7372.4873,2.932417335190007e-16
7373.7373,3.082522199616609e-16
7374.9873,3.202030126350309e-16
7376.2373,3.258222350320698e-16
7377.4873,3.198210589373553e-16
7378.7373,3.312549334490741e-16
7379.9873,3.396155295741705e-16
7381.2373,3.388250834297839e-16
7382.4873,3.354354511176216e-16
7383.7373,3.29386508397232e-16
7384.9873,3.351528175636573e-16
7386.2373,3.49581994659047e-16
7387.4873,3.50132925558208e-16
7388.7373,3.30890704270351e-16
7389.9873,3.148182741066262e-16
7391.2373,3.203998380232447e-16
7392.4873,3.157870270604262e-16
7393.7373,3.12824546802662e-16
7394.9873,3.24374333616657e-16
7396.2373,3.097123504714025e-16
7397.4873,2.896262192262249e-16
7398.7373,3.064425920500579e-16
7399.9873,3.227409339433835e-16
7401.2373,3.198811357361594e-16
7402.4873,3.323537115704571e-16
7403.7373,3.394363238148631e-16
7404.9873,3.35934515667197e-16
7406.2373,3.281253150921105e-16
7407.4873,3.038130082947532e-16
7408.7373,3.043663925962096e-16
7409.9873,3.345974807098765e-16
7411.2373,3.546053724500869e-16
7412.4873,3.507372148980036e-16
7413.7373,3.356334230926889e-16
7414.9873,3.381801271339699e-16
7416.2373,3.306961407395351e-16
7417.4873,3.175245811029127e-16
7418.7373,3.210118955861785e-16
7419.9873,3.38511442479263e-16
7421.2373,3.285786472800926e-16
7422.4873,3.016797789171008e-16
7423.7373,3.037084743320794e-16
7424.9873,2.997493089011863e-16
7426.2373,3.053497943190586e-16
7427.4873,3.304253942418981e-16
7428.7373,3.316697227647569e-16
7429.9873,3.049765324194638e-16
7431.2373,2.988492487401139e-16
7432.4873,3.234730316840278e-16
7433.7373,3.459377095088252e-16
7434.9873,3.530278974971064e-16
7436.2373,3.523806060715663e-16
7437.4873,3.35863121021412e-16
7438.7373,3.167261110508294e-16
7439.9873,3.164462747757523e-16
7441.2373,3.367905556158371e-16
7442.4873,3.541181018217111e-16
7443.7373,3.493966067768614e-16
7444.9873,3.437372292450327e-16
7446.2373,3.35261943690924e-16
7447.4873,3.144897531768422e-16
7448.7373,3.130150597089603e-16
7449.9873,3.279807002013405e-16
7451.2373,3.386403275704088e-16
7452.4873,3.312412694709685e-16
7453.7373,3.218179168776523e-16
7454.9873,3.349936594569829e-16
7456.2373,3.402164344919463e-16
7457.4873,3.401156504388503e-16
7458.7373,3.436531203281732e-16
7459.9873,3.485828885151426e-16
7461.2373,3.543544363667052e-16
7462.4873,3.572978839638791e-16
7463.7373,3.419665495695891e-16
7464.9873,3.339008948507426e-16
7466.2373,3.429319493573976e-16
7467.4873,3.389933443347319e-16
7468.7373,3.040425362594039e-16
7469.9873,2.855622309630594e-16
7471.2373,3.181331467013888e-16
7472.4873,3.536803564151717e-16
7473.7373,3.651071570276331e-16
7474.9873,3.623715718737944e-16
7476.2373,3.489828481867285e-16
7477.4873,3.282534488028069e-16
7478.7373,3.216587611521026e-16
7479.9873,3.319595012297455e-16
7481.2373,3.36314573959539e-16
7482.4873,3.335335505582079e-16
7483.7373,3.435771518132717e-16
7484.9873,3.531349842966338e-16
7486.2373,3.481160337697723e-16
7487.4873,3.468721816526814e-16
7488.7373,3.384020293812693e-16
7489.9873,3.18218608971113e-16
7491.2373,3.089860519748263e-16
7492.4873,3.333133769169561e-16
7493.7373,3.6008528154538e-16
7494.9873,3.654272904610339e-16
7496.2373,3.512330263792438e-16
7497.4873,3.347685068841627e-16
7498.7373,3.251141713384936e-16
7499.9873,3.292930317141687e-16
7501.2373,3.217290451991705e-16
7502.4873,2.949506414870273e-16
7503.7373,3.157140678952065e-16
7504.9873,3.541341185317806e-16
7506.2373,3.587057443576389e-16
7507.4873,3.546476158311632e-16
7508.7373,3.602873028489101e-16
7509.9873,3.649471047031732e-16
7511.2373,3.635647038966049e-16
7512.4873,3.576948313319831e-16
7513.7373,3.49789843418451e-16
7514.9873,3.488439080885898e-16
7516.2373,3.621350653754341e-16
7517.4873,3.480063421706212e-16
7518.7373,3.259820946361402e-16
7519.9873,3.418191471354166e-16
7521.2373,3.520913645049672e-16
7522.4873,3.515880694806134e-16
7523.7373,3.572273557159046e-16
7524.9873,3.666097778018905e-16
7526.2373,3.719994480914834e-16
7527.4873,3.754942544065877e-16
7528.7373,3.708626088083526e-16
7529.9873,3.487582581621335e-16
7531.2373,3.445349765805844e-16
7532.4873,3.475217290280188e-16
7533.7373,3.507883627507716e-16
7534.9873,3.617398911313657e-16
7536.2373,3.675012918053144e-16
7537.4873,3.604291308895157e-16
7538.7373,3.492972371720677e-16
7539.9873,3.551487487039448e-16
7541.2373,3.680318535397377e-16
7542.4873,3.756830405152875e-16
7543.7373,3.804930356324749e-16
7544.9873,3.732267981710553e-16
7546.2373,3.621087261887539e-16
7547.4873,3.478165269941166e-16
7548.7373,3.49500338843075e-16
7549.9873,3.689393455524209e-16
7551.2373,3.797457156334394e-16
7552.4873,3.737076643277392e-16
7553.7373,3.521537310112848e-16
7554.9873,3.536091061137636e-16
7556.2373,3.725832937282986e-16
7557.4873,3.772109549213928e-16
7558.7373,3.777931048960744e-16
7559.9873,3.776339796127508e-16
7561.2373,3.645875166980132e-16
7562.4873,3.463385864860628e-16
7563.7373,3.573666266396603e-16
7564.9873,3.808991177782599e-16
7566.2373,3.779357039689429e-16
7567.4873,3.70920069354022e-16
7568.7373,3.74742895115982e-16
7569.9873,3.717018033552759e-16
7571.2373,3.694127301251445e-16
7572.4873,3.675341395399307e-16
7573.7373,3.698739419970102e-16
7574.9873,3.714279198013116e-16
7576.2373,3.544386059570312e-16
7577.4873,3.543799177155672e-16
7578.7373,3.728057921006944e-16
7579.9873,3.793697036554783e-16
7581.2373,3.616039969738618e-16
7582.4873,3.567202630087771e-16
7583.7373,3.740991574737173e-16
7584.9873,3.749431031780478e-16
7586.2373,3.717846146797838e-16
7587.4873,3.705593841326678e-16
7588.7373,3.665835695469232e-16
7589.9873,3.567229381872107e-16
7591.2373,3.366589874493634e-16
7592.4873,3.441906926962769e-16
7593.7373,3.52947144639757e-16
7594.9873,3.587705377121913e-16
7596.2373,3.479690893554688e-16
7597.4873,3.241920974995178e-16
7598.7373,3.404207981891397e-16
7599.9873,3.637402136682581e-16
7601.2373,3.82893041931906e-16
7602.4873,3.837564445589794e-16
7603.7373,3.741902394085166e-16
7604.9873,3.640998965868537e-16
7606.2373,3.684867409939235e-16
7607.4873,3.633947676444349e-16
7608.7373,3.588212476188752e-16
7609.9873,3.615063200774016e-16
7611.2373,3.813534710467303e-16
7612.4873,3.906045006570698e-16
7613.7373,3.653520622649015e-16
7614.9873,3.758716691080728e-16
7616.2373,3.563346473825714e-16
7617.4873,3.396979292655286e-16
7618.7373,3.522609208622685e-16
7619.9873,3.551538793643906e-16
7621.2373,3.395009903971355e-16
7622.4873,3.396978020411362e-16
7623.7373,3.554534963348765e-16
7624.9873,3.215556300033757e-16
7626.2373,3.433071277006172e-16
7627.4873,3.467979723970391e-16
7628.7373,3.217097221317998e-16
7629.9873,3.883925704692321e-16
7631.2373,4.142901270736883e-16
7632.4873,3.477722521821953e-16
7633.7373,3.755947733109086e-16
7634.9873,3.909341880967882e-16
7636.2373,3.17881190411603e-16
7637.4873,3.154774315803434e-16
7638.7373,3.72704273214458e-16
7639.9873,3.547507241934316e-16
7641.2373,3.138983055434992e-16
7642.4873,3.357017563958815e-16
7643.7373,3.534895368863328e-16
7644.9873,3.21520798128858e-16
7646.2373,3.049158066285686e-16
7647.4873,3.396238210419078e-16
7648.7373,3.623766975308642e-16
7649.9873,3.412976511562018e-16
7651.2373,3.332207606336806e-16
7652.4873,3.521957132824555e-16
7653.7373,3.524679361074942e-16
7654.9873,3.305356052879051e-16
7656.2373,3.271015442648053e-16
7657.4873,3.443911260308158e-16
7658.7373,3.334909142614293e-16
7659.9873,3.202166265492381e-16
7661.2373,3.126404752905575e-16
7662.4873,3.248128584948881e-16
7663.7373,3.430879097945602e-16
7664.9873,3.327505406659915e-16
7666.2373,3.038152295223284e-16
7667.4873,3.196370803795332e-16
7668.7373,3.338147918776524e-16
7669.9873,3.294271861135224e-16
7671.2373,2.887367691454474e-16
7672.4873,2.269312876760223e-16
7673.7373,2.572714066116899e-16
7674.9873,2.980618773811247e-16
7676.2373,3.102811777826002e-16
7677.4873,3.154649312789351e-16
7678.7373,3.055152995394484e-16
7679.9873,2.854968517915701e-16
7681.2373,2.828454589240934e-16
7682.4873,2.951731610182774e-16
7683.7373,3.025519874553916e-16
7684.9873,3.081530989583334e-16
